,uri,url,id,asset_id,source,published_date,updated,section,subsection,nytdsection,adx_keywords,column,byline,type,title,abstract,des_facet,org_facet,per_facet,geo_facet,media,eta_id
10,nyt://article/529b208c-1e47-511e-b958-831f3f52794b,https://www.nytimes.com/2020/04/07/style/tom-ford-video-chat-tips.html,100000007073528,100000007073528,New York Times,2020-04-07,2020-04-08 09:18:04,Style,,style,"Videophones and Videoconferencing;Ford, Tom",,By Maureen Dowd and Tracy Ma,Article,"How to Look Good on Camera, According to Tom Ford",A master class in lighting for your next video conference.,['Videophones and Videoconferencing'],[],"['Ford, Tom']",[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': '', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/06/fashion/00tomford-videochat-02/00tomford-videochat-02-thumbStandard-v3.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/06/fashion/00tomford-videochat-02/00tomford-videochat-02-mediumThreeByTwo210-v3.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/06/fashion/00tomford-videochat-02/00tomford-videochat-02-mediumThreeByTwo440-v3.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
11,nyt://article/9b9ece61-38ba-52ac-9e0a-afe70d753df7,https://www.nytimes.com/article/substitutes-for-cooking.html,100000007075118,100000007075118,New York Times,2020-04-11,2020-04-13 12:02:03,Food,,food,Cooking and Cookbooks;Food;Dairy Products;Herbs;Spices;Cheese;Meat;Vegetables;Oils and Fats,,By Alexa Weibel,Article,Missing an Ingredient? Here Are Substitutions You Can Use Instead,Don’t worry: You probably have something in your kitchen that will work. It might even improve the recipe.,"['Cooking and Cookbooks', 'Food', 'Dairy Products', 'Herbs', 'Spices', 'Cheese', 'Meat', 'Vegetables', 'Oils and Fats']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'If you have a well-stocked pantry, you can make almost any dish work.', 'copyright': 'Julia Gartland for The New York Times. Prop Stylist: Kristine Trevino.', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/07/dining/07ingredients/07ingredients-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/07/dining/07ingredients/07ingredients-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/07/dining/07ingredients/07ingredients-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
12,nyt://article/0f68feec-36a6-59df-ab2e-5618989db602,https://www.nytimes.com/2020/04/07/smarter-living/how-to-edit-your-own-writing.html,100000006951846,100000006951846,New York Times,2020-04-07,2020-04-10 16:37:59,Smarter Living,,smarter living,Writing and Writers;English Language;Books and Literature,,By Harry Guinness,Article,How to Edit Your Own Writing,"Writing is hard, but don’t overlook the difficulty — and the importance — of editing your own work before letting others see it. Here’s how.","['Writing and Writers', 'English Language', 'Books and Literature']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'George Wylesol', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/03/smarter-living/00sl-writing-edit/00sl-writing-edit-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/03/smarter-living/00sl-writing-edit/00sl-writing-edit-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/03/smarter-living/00sl-writing-edit/00sl-writing-edit-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
13,nyt://article/494de955-bd21-5b91-abc1-036c9d1b9b9a,https://www.nytimes.com/2020/04/09/magazine/weird-al-yankovic.html,100000007064727,100000007064727,New York Times,2020-04-09,2020-04-13 13:59:48,Magazine,,magazine,"Comedy and Humor;Pop and Rock Music;Accordions;Culture (Arts);Yankovic, Weird Al",,By Sam Anderson,Article,The Weirdly Enduring Appeal of Weird Al Yankovic,"National economies collapse; species go extinct; political movements rise and fizzle. But — somehow, for some reason — Weird Al keeps rocking.","['Comedy and Humor', 'Pop and Rock Music', 'Accordions', 'Culture (Arts)']",[],"['Yankovic, Weird Al']",[],[],0
14,nyt://article/e2f5c443-c3dc-501a-983f-2542be743556,https://www.nytimes.com/2020/04/10/magazine/coronavirus-economy-debate.html,100000007080014,100000007080014,New York Times,2020-04-10,2020-04-11 05:47:55,Magazine,,magazine,"Coronavirus (2019-nCoV);United States Economy;Ethics and Official Misconduct;Barber, William J II;Case, Anne (1958- );Emanuel, Ezekiel J;Gupta, Vanita;Singer, Peter (1946- );United States",,By The New York Times Magazine,Article,Restarting America Means People Will Die. So When Do We Do It?,Five thinkers weigh moral choices in a crisis.,"['Coronavirus (2019-nCoV)', 'United States Economy', 'Ethics and Official Misconduct']",[],"['Barber, William J II', 'Case, Anne (1958- )', 'Emanuel, Ezekiel J', 'Gupta, Vanita', 'Singer, Peter (1946- )']",['United States'],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Photo illustration by Tyler Comrie', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
15,nyt://article/425c9cf9-bd3e-5907-b86a-4efc71dea5fb,https://www.nytimes.com/2020/04/08/science/new-york-coronavirus-cases-europe-genomes.html,100000007077243,100000007077243,New York Times,2020-04-08,2020-04-11 10:49:12,Science,,science,your-feed-science;Coronavirus (2019-nCoV);Genetics and Heredity;Respiratory Diseases;Science and Technology,,By Carl Zimmer,Article,"Most New York Coronavirus Cases Came From Europe, Genomes Show","Travelers seeded multiple cases starting as early as mid-February, genomes show.","['your-feed-science', 'Coronavirus (2019-nCoV)', 'Genetics and Heredity', 'Respiratory Diseases', 'Science and Technology']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'Since the first genome of the coronavirus was sequenced in January, researchers around the world have sequenced over 3,000 more, some of which are genetically identical while others carry distinctive mutations.', 'copyright': 'National Institutes of Health/EPA, via Shutterstock', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/14/science/09VIRUS-MUTATIONS1/09VIRUS-MUTATIONS1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/09VIRUS-MUTATIONS1/09VIRUS-MUTATIONS1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/09VIRUS-MUTATIONS1/09VIRUS-MUTATIONS1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
16,nyt://article/02bc9d31-b32f-5e87-9793-f602feb3232c,https://www.nytimes.com/2020/04/05/world/europe/germany-oberammergau-passion-play-coronavirus.html,100000007061541,100000007061541,New York Times,2020-04-05,2020-04-06 23:02:31,World,Europe,world,Coronavirus (2019-nCoV);Plague;Theater;Epidemics;Roman Catholic Church;Bavaria (Germany);Oberammergau (Germany),,By Katrin Bennhold and Laetitia Vancon,Article,Of Beards and Bubonic Plague: German Village Prays for a (2nd) Miracle,"In 1633 the Bavarian village of Oberammergau, ravaged by a pandemic, made a pledge to God. Now another pandemic has forced villagers to abandon their promise.","['Coronavirus (2019-nCoV)', 'Plague', 'Theater', 'Epidemics']",['Roman Catholic Church'],[],"['Bavaria (Germany)', 'Oberammergau (Germany)']","[{'type': 'image', 'subtype': 'photo', 'caption': 'The village of Oberammergau in Bavaria, Germany.', 'copyright': 'Laetitia Vancon for The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/01/world/00passionplay-dispatch1-promo/00passionplay-dispatch1-promo-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/01/world/00passionplay-dispatch1-promo/00passionplay-dispatch1-promo-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/01/world/00passionplay-dispatch1-promo/00passionplay-dispatch1-promo-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
17,nyt://article/db1dbf8c-65b6-511a-ab12-4abb554cfc08,https://www.nytimes.com/2020/04/08/movies/funniest-movies-on-netflix-virus.html,100000007074073,100000007074073,New York Times,2020-04-08,2020-04-09 14:50:41,Movies,,movies,Movies,,By Jason Bailey,Article,The 10 Funniest Movies on Netflix,We certainly could use a laugh. Here are some comedy options that just might put a smile on your face.,['Movies'],[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'From left, Terry Jones, Graham Chapman and Michael Palin in “Monty Python and the Holy Grail.”', 'copyright': 'Sony Pictures', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/08/arts/08netflix-funny-monty/08netflix-funny-monty-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/08/arts/08netflix-funny-monty/08netflix-funny-monty-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/08/arts/08netflix-funny-monty/08netflix-funny-monty-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
18,nyt://article/9d3f6daf-2df6-5d27-bc2a-09c1dddddce8,https://www.nytimes.com/2020/04/08/well/live/coronavirus-face-mask-mistakes.html,100000007073541,100000007073541,New York Times,2020-04-08,2020-04-14 00:03:16,Well,Live,well,Masks;Protective Clothing and Gear;Face;Hygiene and Cleanliness,,By Tara Parker-Pope,Article,How NOT to Wear a Mask,"Wearing a face mask takes some getting used to. To get the most benefit, you need to avoid these common mistakes.","['Masks', 'Protective Clothing and Gear', 'Face', 'Hygiene and Cleanliness']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Eleni Kalorkoti', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/07/smarter-living/00well-masks-dont-promo/00well-masks-dont-promo-thumbStandard-v2.png', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/07/smarter-living/00well-masks-dont-promo/00well-masks-dont-promo-mediumThreeByTwo210-v2.png', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/07/smarter-living/00well-masks-dont-promo/00well-masks-dont-promo-mediumThreeByTwo440-v2.png', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
19,nyt://article/9c5ae3b0-8c81-5b74-aa79-7cb6811ed1ee,https://www.nytimes.com/2020/04/04/opinion/coronavirus-ventilators.html,100000007069673,100000007069673,New York Times,2020-04-04,2020-04-10 12:43:54,Opinion,,opinion,"Coronavirus (2019-nCoV);Ventilators (Medical);Medical Devices;Life-Sustaining Support Systems, Withdrawal Of;Coma;Lungs;Deaths (Fatalities)",,By Kathryn Dreger,Article,What You Should Know Before You Need a Ventilator,It breaks my heart that patients who will get sick enough to need them won’t know what desperate situations they face.,"['Coronavirus (2019-nCoV)', 'Ventilators (Medical)', 'Medical Devices', 'Life-Sustaining Support Systems, Withdrawal Of', 'Coma', 'Lungs', 'Deaths (Fatalities)']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'A ventilator at the New York City Emergency Management Warehouse before being shipped out for distribution.', 'copyright': 'Caitlin Ochs/Reuters', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/04/opinion/04dreger/04dreger-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/04/opinion/04dreger/04dreger-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/04/opinion/04dreger/04dreger-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
