,uri,url,id,asset_id,source,published_date,updated,section,subsection,nytdsection,adx_keywords,column,byline,type,title,abstract,des_facet,org_facet,per_facet,geo_facet,media,eta_id
10,nyt://article/19df5c2e-2d9d-562d-a998-5eec8ca90441,https://www.nytimes.com/2020/04/13/science/putin-russia-disinformation-health-coronavirus.html,100000006861491,100000006861491,New York Times,2020-04-13,2020-04-13 23:58:10,Science,,science,"United States International Relations;Coronavirus (2019-nCoV);Rumors and Misinformation;United States Defense and Military Forces;Epidemics;Computers and the Internet;Social Media;Vaccination and Immunization;News and News Media;Biological and Chemical Warfare;Espionage and Intelligence Services;Influenza;Blogs and Blogging (Internet);Medicine and Health;Fringe Groups and Movements;Biotechnology and Bioengineering;your-feed-science;your-feed-health;Putin, Vladimir V;Centers for Disease Control and Prevention;RT (TV Network);RT America (TV Network)",,By William J. Broad,Article,Putin’s Long War Against American Science,"A decade of health disinformation promoted by President Vladimir Putin of Russia has sown wide confusion, hurt major institutions and encouraged the spread of deadly illnesses.","['United States International Relations', 'Coronavirus (2019-nCoV)', 'Rumors and Misinformation', 'United States Defense and Military Forces', 'Epidemics', 'Computers and the Internet', 'Social Media', 'Vaccination and Immunization', 'News and News Media', 'Biological and Chemical Warfare', 'Espionage and Intelligence Services', 'Influenza', 'Blogs and Blogging (Internet)', 'Medicine and Health', 'Fringe Groups and Movements', 'Biotechnology and Bioengineering', 'your-feed-science', 'your-feed-health']","['Centers for Disease Control and Prevention', 'RT (TV Network)', 'RT America (TV Network)']","['Putin, Vladimir V']",[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'President Vladimir V. Putin of Russia leading a coronavirus meeting by videoconference at the Novo-Ogaryovo state residence outside Moscow on Tuesday.', 'copyright': 'Sputnik, via Reuters', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/14/science/00VIRUS-DISINFO1/00VIRUS-DISINFO1-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/00VIRUS-DISINFO1/00VIRUS-DISINFO1-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/00VIRUS-DISINFO1/00VIRUS-DISINFO1-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
11,nyt://article/e5ddd832-0a48-5583-909e-ea716e27332a,https://www.nytimes.com/2020/04/12/business/media/disney-ceo-coronavirus.html,100000007079840,100000007079840,New York Times,2020-04-12,2020-04-13 13:46:32,Business,Media,business,"Coronavirus (2019-nCoV);Media;Chapek, Robert A;Iger, Robert A;Disney Plus;Disney, Walt, World (Lake Buena Vista, Fla);Walt Disney Company;China",,By Ben Smith,Article,"Bob Iger Thought He Was Leaving on Top. Now, He’s Fighting for Disney’s Life.",The former C.E.O. thought he was riding into the sunset. Now he’s reasserting control and reimagining Disney as a company with fewer employees and more thermometers.,"['Coronavirus (2019-nCoV)', 'Media']","['Disney Plus', 'Disney, Walt, World (Lake Buena Vista, Fla)', 'Walt Disney Company']","['Chapek, Robert A', 'Iger, Robert A']",['China'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'The Shanghai Disney Resort on Jan. 25, the day it was closed because of the coronavirus outbreak.', 'copyright': 'Aly Song/Reuters', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
12,nyt://article/ec8f3d27-d315-51ab-ae52-1776d8232d42,https://www.nytimes.com/2020/04/13/opinion/coronavirus-recovery.html,100000007082449,100000007082449,New York Times,2020-04-13,2020-04-13 20:51:46,Opinion,,opinion,Coronavirus (2019-nCoV);Fever;Quarantines;Mental Health and Disorders,,By Fiona Lowenstein,Article,We Need to Talk About What Coronavirus Recoveries Look Like,They’re a lot more complicated than most people realize.,"['Coronavirus (2019-nCoV)', 'Fever', 'Quarantines', 'Mental Health and Disorders']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Warodom Changyencham/Moment, via Getty Images', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/14/opinion/13lowenstein/13lowenstein-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/14/opinion/13lowenstein/13lowenstein-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/14/opinion/13lowenstein/13lowenstein-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
13,nyt://article/1000b535-fda2-5495-a7ba-50b6e4df7358,https://www.nytimes.com/2020/04/12/world/europe/netherlands-tulips-coronavirus.html,100000007081563,100000007081563,New York Times,2020-04-12,2020-04-13 01:14:39,World,Europe,world,Flowers and Plants;Shutdowns (Institutional);Coronavirus (2019-nCoV);International Trade and World Market;Netherlands,,By Nina Siegal,Article,Where Have 140 Million Dutch Tulips Gone? Crushed by the Coronavirus,"Demand for tulips dropped precipitously as flower shops around the globe have shut, consumers have gone into lockdown and celebrations have been canceled.","['Flowers and Plants', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'International Trade and World Market']",[],[],['Netherlands'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'Workers throw flowers into a crusher after they did not sell at auction in Aalsmeer, the Netherlands, on Friday.', 'copyright': 'Ilvy Njiokiktjien for The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/12/world/12virus-tulips/12virus-tulips-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/12/world/12virus-tulips/12virus-tulips-mediumThreeByTwo210-v3.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/12/world/12virus-tulips/12virus-tulips-mediumThreeByTwo440-v3.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
14,nyt://article/12867f5f-adc1-5343-873c-85234b062293,https://www.nytimes.com/2020/04/11/science/sourdough-bread-starter-library.html,100000007076555,100000007076555,New York Times,2020-04-11,2020-04-13 11:48:57,Science,,science,"Bakeries and Baked Products;Bread;your-feed-science;De Smedt, Karl;Puratos Center for Bread Flavor (St Vith, Belgium);Belgium",,By Franz Lidz,Article,"At the Sourdough Library, With Some Very Old Mothers","Some starters never die, they just get filed away here.","['Bakeries and Baked Products', 'Bread', 'your-feed-science']","['Puratos Center for Bread Flavor (St Vith, Belgium)']","['De Smedt, Karl']",['Belgium'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'Mr. De Smedt with a starter labeled No. 1, for a type of bread, made of semolina flour, that dates back to Roman times. He has harvested starters from 25 countries, including Slovenia, Peru and Singapore.', 'copyright': 'Puratos Center for Bread Flavour', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/14/science/00SCI-SOURDOUGH3/00SCI-SOURDOUGH3-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/00SCI-SOURDOUGH3/00SCI-SOURDOUGH3-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/14/science/00SCI-SOURDOUGH3/00SCI-SOURDOUGH3-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
15,nyt://article/e2f5c443-c3dc-501a-983f-2542be743556,https://www.nytimes.com/2020/04/10/magazine/coronavirus-economy-debate.html,100000007080014,100000007080014,New York Times,2020-04-10,2020-04-11 05:47:55,Magazine,,magazine,"Coronavirus (2019-nCoV);United States Economy;Ethics and Official Misconduct;Barber, William J II;Case, Anne (1958- );Emanuel, Ezekiel J;Gupta, Vanita;Singer, Peter (1946- );United States",,By The New York Times Magazine,Article,Restarting America Means People Will Die. So When Do We Do It?,Five thinkers weigh moral choices in a crisis.,"['Coronavirus (2019-nCoV)', 'United States Economy', 'Ethics and Official Misconduct']",[],"['Barber, William J II', 'Case, Anne (1958- )', 'Emanuel, Ezekiel J', 'Gupta, Vanita', 'Singer, Peter (1946- )']",['United States'],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Photo illustration by Tyler Comrie', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/10/magazine/10mag-roundtable-1/10mag-roundtable-1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
16,nyt://article/279f43ee-06ca-5988-ae8e-923df01b3e80,https://www.nytimes.com/2020/04/12/us/politics/coronavirus-roosevelt-carrier-crozier.html,100000007082047,100000007082047,New York Times,2020-04-12,2020-04-13 14:12:48,U.S.,Politics,u.s.,"United States Defense and Military Forces;Coronavirus (2019-nCoV);Aircraft Carriers;USS Theodore Roosevelt (CVN-71) (Ship);Crozier, Brett E;Modly, Thomas B;Trump, Donald J;United States Navy;Defense Department;Guam",,"By Thomas Gibbons-Neff, Eric Schmitt, Helene Cooper and John Ismay",Article,‘There Will Be Losses’: How a Captain’s Plea Exposed a Rift in the Military,"The coronavirus crisis aboard the carrier Theodore Roosevelt spurred another chapter in the hollowing out of the Navy’s leadership, in particular under the Trump administration.","['United States Defense and Military Forces', 'Coronavirus (2019-nCoV)', 'Aircraft Carriers', 'USS Theodore Roosevelt (CVN-71) (Ship)']","['United States Navy', 'Defense Department']","['Crozier, Brett E', 'Modly, Thomas B', 'Trump, Donald J']",['Guam'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'The carrier Theodore Roosevelt during a port call in Da Nang, Vietnam, last month. Some think cases onboard arose from exposure there.', 'copyright': 'EPA, via Shutterstock', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/11/us/politics/11dc-virus-roosevelt1/11dc-virus-roosevelt1-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/11/us/politics/11dc-virus-roosevelt1/11dc-virus-roosevelt1-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/11/us/politics/11dc-virus-roosevelt1/11dc-virus-roosevelt1-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
17,nyt://article/5a102409-8431-5c0e-84e9-4f13c35c4010,https://www.nytimes.com/2020/04/07/style/zoom-security-tips.html,100000007056683,100000007056683,New York Times,2020-04-07,2020-04-13 10:09:41,Style,,style,Mobile Applications;Computer Security;Zoom Video Communications,,By Taylor Lorenz,Article,How to Prevent ‘Zoombombing’ in a Few Easy Steps,There are a few things you can do to make your video conferences more secure.,"['Mobile Applications', 'Computer Security']",['Zoom Video Communications'],[],[],[],0
18,nyt://article/f73e5664-4886-5b12-9951-c0dadaef0e20,https://www.nytimes.com/2020/04/06/dining/kosher-dairy-restaurant-book-ben-katchor.html,100000007065918,100000007065918,New York Times,2020-04-06,2020-04-13 11:57:46,Food,,food,"Restaurants;Jews and Judaism;Cooking and Cookbooks;Kosher Foods and Products;Katchor, Ben;Katz's Delicatessen (Manhattan, NY);Langer's (Los Angeles, Calif, Restaurant);Russ & Daughters (Manhattan, NY)",,By Julia Moskin,Article,A Rich (Very Rich) History of the Jewish Dairy Restaurant,"In a new book, the writer and illustrator Ben Katchor celebrates the places that have fed New York’s craving for blintzes, matzo brei and other delicacies.","['Restaurants', 'Jews and Judaism', 'Cooking and Cookbooks', 'Kosher Foods and Products']","[""Katz's Delicatessen (Manhattan, NY)"", ""Langer's (Los Angeles, Calif, Restaurant)"", 'Russ & Daughters (Manhattan, NY)']","['Katchor, Ben']",[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Alessandra Montalto/The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/08/dining/06Dairy1/06Dairy1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/08/dining/06Dairy1/06Dairy1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/08/dining/06Dairy1/06Dairy1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
19,nyt://article/246fe9bf-07b6-5bfd-a35b-439d5a85da39,https://www.nytimes.com/article/expiration-dates-coronavirus.html,100000007075927,100000007075927,New York Times,2020-04-13,2020-04-13 15:11:04,Food,,food,Cooking and Cookbooks;Labeling and Labels (Product);Coronavirus (2019-nCoV);Quarantines;Food,,By J. Kenji López-Alt,Article,The Food Expiration Dates You Should Actually Follow,"The first thing you should know? The dates, as we know them, have nothing to do with safety. J. Kenji López-Alt explains.","['Cooking and Cookbooks', 'Labeling and Labels (Product)', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Food']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Jonathan Carlson', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/15/dining/15Kenji-Cover-Illustration/15Kenji-Cover-Illustration-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/15/dining/15Kenji-Cover-Illustration/15Kenji-Cover-Illustration-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/15/dining/15Kenji-Cover-Illustration/15Kenji-Cover-Illustration-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
